Spindle_Speed_rpm,Feed_mm_per_rev,Depth_of_Cut_mm,Machining_Length_mm,Machining_Time_sec,Operation,Material,Tool_Type
1823,0.442,0.86,246,17.968899552351633,Turning,Mild Steel,Carbide
1759,0.068,2.885,248,95.95298551476196,Turning,Brass,Carbide
1840,0.131,2.998,115,29.68579686016351,Turning,Mild Steel,Carbide
2709,0.215,2.66,53,5.258929602972213,Turning,Mild Steel,Carbide
831,0.461,1.07,73,14.382540422266809,Turning,Mild Steel,HSS
2808,0.069,2.201,210,68.57443494685714,Turning,Cast Iron,Carbide
2838,0.358,1.042,170,13.126945275568417,Milling,Cast Iron,Coated Carbide
754,0.387,1.126,249,50.19915321492654,Milling,Brass,Coated Carbide
2353,0.282,1.332,109,12.520824390950633,Turning,Cast Iron,HSS
2031,0.297,0.773,292,38.460840921486266,Turning,Cast Iron,HSS
2839,0.404,1.306,299,16.627547529649615,Turning,Cast Iron,Carbide
2073,0.209,1.476,194,36.35239463298813,Turning,Cast Iron,HSS
2660,0.085,2.107,88,28.088827198970705,Milling,Brass,HSS
2275,0.242,2.393,92,13.069287942445142,Milling,Brass,HSS
2364,0.251,2.533,67,6.699844215419348,Turning,Cast Iron,Coated Carbide
916,0.405,2.451,256,36.163499675232316,Turning,Mild Steel,Coated Carbide
2613,0.367,1.462,95,7.182741315127051,Turning,Mild Steel,HSS
645,0.207,0.45,163,67.06013267907717,Turning,Mild Steel,Coated Carbide
1276,0.292,1.391,114,12.986170035770597,Turning,Brass,Coated Carbide
1501,0.38,2.09,247,31.59456080535245,Turning,Mild Steel,HSS
1361,0.44,0.204,91,7.862175064163908,Turning,Mild Steel,Coated Carbide
2174,0.267,0.485,274,43.148825465954495,Milling,Mild Steel,HSS
1920,0.111,2.535,176,47.9244520102233,Turning,Cast Iron,Coated Carbide
2990,0.187,0.434,153,14.46579892019076,Turning,Mild Steel,Coated Carbide
2824,0.055,2.382,19,9.160021034686661,Milling,Brass,HSS
841,0.307,0.389,126,32.154991790869495,Turning,Cast Iron,Carbide
1923,0.278,2.824,235,28.154298317213254,Turning,Cast Iron,Carbide
1548,0.252,0.735,252,49.25670523499394,Milling,Cast Iron,Coated Carbide
515,0.281,0.969,130,57.78502409926793,Turning,Cast Iron,Carbide
2346,0.466,1.84,33,3.1056103858210746,Milling,Cast Iron,HSS
2362,0.453,0.259,207,11.187006715076054,Milling,Brass,Coated Carbide
2231,0.12,0.878,171,48.579506319794035,Milling,Brass,HSS
1081,0.29,2.155,291,75.03564406052173,Milling,Mild Steel,Carbide
2670,0.12,2.883,263,53.70668046902502,Turning,Cast Iron,Carbide
1784,0.143,1.553,56,14.127644181035349,Milling,Brass,Carbide
1483,0.372,0.222,151,13.391075208840228,Turning,Brass,Carbide
2056,0.445,0.958,23,1.5273544286207559,Turning,Cast Iron,Coated Carbide
1977,0.081,1.647,88,30.070906674057046,Turning,Mild Steel,Coated Carbide
1132,0.461,0.653,133,17.6373299392262,Milling,Mild Steel,Coated Carbide
2221,0.137,2.536,258,50.89227467629969,Turning,Brass,HSS
2809,0.441,1.529,192,12.919164678128867,Milling,Cast Iron,Carbide
2530,0.134,0.666,227,46.39214409349417,Turning,Cast Iron,Carbide
2893,0.308,0.21,227,25.100256178538046,Milling,Cast Iron,HSS
713,0.424,0.897,191,47.29644455022433,Milling,Mild Steel,Carbide
1412,0.266,1.287,28,4.341351248246496,Turning,Brass,HSS
764,0.096,2.584,284,232.17605724628405,Turning,Mild Steel,Carbide
1509,0.244,2.983,20,2.890006720188011,Turning,Mild Steel,Coated Carbide
695,0.264,0.973,93,25.374801959935237,Turning,Brass,Carbide
2780,0.079,2.249,272,82.93183930794581,Turning,Cast Iron,Carbide
2980,0.309,1.241,14,0.8650522768876366,Turning,Brass,HSS
534,0.087,1.782,233,284.25462265628965,Milling,Brass,Coated Carbide
1786,0.47,0.728,277,17.868001585779783,Milling,Brass,Coated Carbide
2055,0.227,0.875,97,16.56735769255365,Milling,Mild Steel,Carbide
2896,0.051,1.617,220,146.55205947726134,Milling,Cast Iron,HSS
2173,0.229,2.307,129,21.19486865925053,Turning,Cast Iron,HSS
2022,0.354,1.407,186,17.841136502444996,Turning,Cast Iron,Carbide
1003,0.359,2.288,53,11.5460542481486,Milling,Cast Iron,Coated Carbide
2343,0.117,0.822,153,31.51022150123505,Turning,Mild Steel,Coated Carbide
2845,0.072,2.343,295,110.93668052221643,Milling,Brass,HSS
2840,0.127,0.279,265,52.87566730415338,Turning,Mild Steel,HSS
1742,0.445,1.188,162,14.352544940897221,Turning,Cast Iron,Carbide
1199,0.331,1.502,123,26.588243548892894,Milling,Cast Iron,Carbide
909,0.375,1.057,209,36.90167978059614,Milling,Brass,Carbide
2273,0.264,1.627,227,21.586435865132994,Turning,Cast Iron,Coated Carbide
631,0.493,0.814,294,67.92508308193,Turning,Mild Steel,HSS
2691,0.36,0.408,134,8.082913859691478,Turning,Brass,HSS
2011,0.109,1.195,239,78.6370189025293,Milling,Mild Steel,Coated Carbide
1622,0.28,0.465,122,19.2860689854084,Turning,Mild Steel,HSS
1706,0.467,2.731,217,28.585161719115998,Milling,Cast Iron,HSS
1316,0.469,0.983,226,17.794100481087977,Turning,Brass,Carbide
1412,0.185,1.312,150,36.38591158162987,Milling,Brass,Carbide
2641,0.302,1.116,139,14.60090860057858,Milling,Cast Iron,Carbide
2399,0.355,1.217,119,8.560050577719599,Turning,Mild Steel,Carbide
1046,0.439,1.459,220,38.48904446197401,Milling,Cast Iron,Coated Carbide
1039,0.205,2.922,234,59.35349535704632,Turning,Mild Steel,Coated Carbide
2486,0.474,2.236,291,23.21859535366356,Milling,Mild Steel,HSS
2545,0.137,0.397,138,22.991506592938723,Turning,Mild Steel,Carbide
2077,0.27,2.505,96,13.987102557888049,Milling,Cast Iron,Carbide
1668,0.203,1.397,135,35.65634824763837,Milling,Mild Steel,HSS
706,0.171,2.61,20,10.681808501146792,Milling,Brass,Carbide
2258,0.421,1.786,114,7.742734916086473,Turning,Cast Iron,Carbide
1644,0.346,0.282,99,13.118487488711656,Turning,Cast Iron,HSS
2111,0.248,1.449,232,19.63181440178538,Turning,Brass,Coated Carbide
1969,0.432,2.127,220,18.852327464735165,Milling,Mild Steel,Coated Carbide
2087,0.442,0.806,254,21.644473615345728,Milling,Cast Iron,Coated Carbide
1413,0.325,2.525,298,40.344126568802956,Turning,Cast Iron,Coated Carbide
962,0.052,2.672,261,285.12543083038844,Milling,Brass,Coated Carbide
2140,0.158,1.757,267,78.54863694288196,Milling,Cast Iron,HSS
1405,0.32,2.891,88,16.456593066009745,Milling,Cast Iron,Carbide
2610,0.405,2.654,44,3.977855750081877,Milling,Mild Steel,HSS
543,0.168,1.902,81,68.21244583416099,Turning,Cast Iron,HSS
2520,0.101,2.734,82,13.528368572813923,Turning,Brass,Coated Carbide
1508,0.347,0.537,166,19.013514890014847,Turning,Mild Steel,Carbide
677,0.493,1.252,251,49.5890154800057,Turning,Cast Iron,Carbide
973,0.16,1.03,165,61.37709302127751,Turning,Mild Steel,Carbide
2149,0.37,2.65,18,2.0371247269491697,Milling,Cast Iron,Carbide
2536,0.242,1.956,155,15.481502581248188,Turning,Mild Steel,Carbide
2737,0.45,1.443,128,6.8487073568723105,Turning,Cast Iron,Carbide
1712,0.105,0.363,110,52.33518998085523,Milling,Cast Iron,Carbide
2474,0.245,1.797,108,13.372555178138988,Milling,Mild Steel,Carbide
1213,0.156,2.273,144,59.190661439278415,Turning,Cast Iron,HSS
2669,0.477,0.651,214,13.107333494342292,Milling,Mild Steel,Carbide
1766,0.094,1.927,126,42.6921839760255,Turning,Brass,HSS
1709,0.5,1.494,37,2.556574269763086,Turning,Brass,HSS
2014,0.432,0.921,193,13.03939309008606,Turning,Mild Steel,Carbide
1495,0.377,2.443,233,24.071573246953697,Turning,Brass,HSS
1623,0.152,1.641,108,24.568310365296856,Milling,Brass,Coated Carbide
2783,0.445,1.788,265,12.315360106217893,Turning,Mild Steel,Carbide
1891,0.391,1.07,258,14.99163741204658,Turning,Brass,Coated Carbide
1575,0.285,1.815,251,31.94096232242221,Turning,Brass,HSS
1260,0.492,1.668,146,13.606008072623737,Milling,Brass,Coated Carbide
1381,0.05,2.318,220,135.6110700664017,Turning,Brass,Coated Carbide
742,0.156,0.652,284,186.33792769749334,Milling,Mild Steel,Carbide
1235,0.294,1.259,246,38.908577737479256,Turning,Brass,HSS
1283,0.455,1.253,170,30.946127247728228,Milling,Cast Iron,HSS
1861,0.419,0.51,213,17.232215130211866,Milling,Brass,Carbide
2491,0.331,1.493,23,1.6341730831572385,Turning,Cast Iron,Coated Carbide
2519,0.462,0.712,195,7.756957675234741,Turning,Brass,Carbide
2945,0.201,0.648,13,1.3784463148130468,Milling,Brass,Carbide
1300,0.062,0.262,105,70.46476403169076,Milling,Brass,Coated Carbide
2595,0.091,1.725,299,81.7556977196671,Milling,Brass,Carbide
1212,0.245,1.48,218,50.33954770173008,Turning,Mild Steel,HSS
904,0.337,1.813,101,22.51208091412362,Turning,Cast Iron,Carbide
2775,0.311,0.236,27,1.436022185554103,Turning,Brass,Carbide
1821,0.351,0.581,91,14.219638204016583,Milling,Cast Iron,HSS
1410,0.278,2.546,39,7.7744947515086675,Turning,Cast Iron,HSS
2341,0.205,1.797,126,22.217609014153492,Milling,Cast Iron,Carbide
2873,0.186,2.092,84,10.68226223972817,Milling,Mild Steel,Coated Carbide
1099,0.257,1.81,18,6.769371846114675,Milling,Cast Iron,HSS
904,0.398,2.541,58,7.168934540244753,Turning,Brass,Coated Carbide
1293,0.205,0.292,174,37.988179228146215,Turning,Brass,HSS
2686,0.235,2.58,63,7.312654010963558,Milling,Brass,HSS
1270,0.127,0.727,153,65.57895919475695,Turning,Cast Iron,Carbide
1643,0.473,1.54,279,22.560813084957022,Milling,Brass,Carbide
1001,0.097,0.879,14,12.162046729800897,Milling,Cast Iron,Carbide
1542,0.378,1.741,180,21.119862989264817,Milling,Mild Steel,Coated Carbide
2683,0.197,2.136,140,22.63751473362707,Milling,Cast Iron,Carbide
648,0.397,1.02,134,31.482229082828745,Turning,Brass,HSS
2487,0.132,0.529,33,8.723254673920161,Milling,Cast Iron,Carbide
1542,0.435,0.504,204,13.788581499772706,Turning,Brass,Coated Carbide
2624,0.252,2.379,262,23.396536091975506,Turning,Cast Iron,Coated Carbide
1600,0.372,0.29,293,33.591689985101375,Turning,Cast Iron,Carbide
2480,0.109,2.219,94,27.68492760334856,Milling,Cast Iron,Coated Carbide
2845,0.381,2.123,216,11.569049241137908,Milling,Brass,Coated Carbide
767,0.454,2.538,24,2.902917532852546,Turning,Brass,Coated Carbide
1615,0.138,0.44,150,41.61603667304691,Turning,Mild Steel,Carbide
2492,0.079,1.613,243,94.03990237320846,Milling,Mild Steel,Carbide
966,0.476,0.342,273,58.66768930309742,Milling,Cast Iron,HSS
2512,0.212,1.431,180,23.17788588307549,Milling,Mild Steel,Coated Carbide
2254,0.326,1.29,224,12.754334394865506,Turning,Brass,Coated Carbide
2493,0.337,0.574,223,15.850629687202025,Milling,Brass,Carbide
1528,0.277,0.296,19,2.9493449768688107,Turning,Cast Iron,Carbide
1855,0.447,0.234,33,1.6828997604023404,Turning,Brass,Coated Carbide
827,0.087,0.543,173,123.8277682504157,Turning,Mild Steel,Coated Carbide
1598,0.346,1.182,127,15.791444723967583,Milling,Mild Steel,Coated Carbide
1260,0.384,0.666,234,28.719705675284438,Turning,Brass,HSS
1535,0.056,0.791,230,157.52119878226668,Turning,Mild Steel,Carbide
2280,0.378,0.963,135,12.197762608943052,Milling,Brass,HSS
1542,0.17,2.879,115,19.115335882158725,Turning,Brass,Coated Carbide
995,0.113,2.982,208,86.76320166384251,Turning,Brass,Carbide
2035,0.258,0.208,168,13.666742291062068,Turning,Brass,Coated Carbide
2010,0.269,1.167,49,4.9843905935482775,Turning,Brass,HSS
2287,0.366,0.317,156,11.23324867278432,Turning,Mild Steel,Carbide
1654,0.097,1.25,231,110.73173080834022,Milling,Mild Steel,Carbide
2020,0.169,1.667,208,34.3453928153287,Turning,Brass,HSS
1323,0.085,0.46,55,38.93052721959838,Milling,Mild Steel,Carbide
2779,0.108,2.023,220,58.45149780880887,Milling,Mild Steel,Carbide
657,0.381,2.319,274,86.81669639975257,Milling,Mild Steel,Carbide
1228,0.336,2.508,58,5.824813306571291,Turning,Brass,Coated Carbide
2015,0.257,1.788,28,4.690508342315694,Milling,Cast Iron,Carbide
1289,0.25,1.057,220,51.39264213714248,Turning,Cast Iron,HSS
2390,0.092,1.236,98,35.54194029427443,Milling,Cast Iron,Coated Carbide
1647,0.224,2.96,148,31.12616763607153,Turning,Cast Iron,HSS
1649,0.237,0.981,202,39.8225620612075,Milling,Mild Steel,Carbide
1458,0.249,1.269,161,36.34231372788384,Milling,Cast Iron,Carbide
1895,0.386,2.148,212,25.356858656141352,Milling,Cast Iron,Carbide
2951,0.383,2.888,15,0.7699970589367029,Turning,Brass,HSS
1066,0.279,2.836,151,28.117164040713767,Milling,Brass,Coated Carbide
1506,0.39,2.977,53,4.43709487863356,Turning,Brass,Carbide
2924,0.386,2.359,262,18.512381362176644,Milling,Cast Iron,Coated Carbide
2481,0.103,1.936,191,60.28488331045162,Milling,Mild Steel,Carbide
1480,0.255,0.849,91,14.03842885248405,Turning,Cast Iron,Coated Carbide
2079,0.383,0.383,107,10.039280650778382,Milling,Mild Steel,Carbide
1389,0.108,2.976,116,59.68988643269738,Milling,Cast Iron,Coated Carbide
1786,0.32,0.9,118,15.614141648257597,Milling,Mild Steel,Carbide
2075,0.129,1.679,108,35.07201079413304,Milling,Cast Iron,Carbide
570,0.204,0.96,188,114.65679415935311,Milling,Mild Steel,Coated Carbide
2142,0.142,2.806,54,13.37077838177383,Milling,Mild Steel,Carbide
780,0.409,2.642,129,32.578566937280165,Turning,Cast Iron,HSS
2298,0.346,1.836,186,20.071568305195438,Milling,Cast Iron,Carbide
1270,0.372,0.748,171,27.583071664575485,Milling,Cast Iron,Coated Carbide
1022,0.321,0.995,114,35.56967876448956,Milling,Cast Iron,HSS
2429,0.192,2.049,47,6.518524142240035,Turning,Cast Iron,Carbide
900,0.444,0.419,91,10.232411798699454,Turning,Brass,Coated Carbide
2391,0.334,0.633,131,10.35371545569925,Milling,Brass,Carbide
2759,0.316,1.71,269,23.27381124236643,Milling,Mild Steel,Carbide
1157,0.193,1.555,217,53.035990672723464,Turning,Mild Steel,Coated Carbide
1885,0.11,0.842,121,32.20896475851073,Milling,Brass,Coated Carbide
1544,0.169,2.234,20,5.612256057595933,Milling,Brass,HSS
1776,0.183,2.887,219,41.100598632786294,Milling,Brass,Carbide
1274,0.318,1.919,242,47.119278745054544,Milling,Mild Steel,Carbide
1582,0.269,2.908,209,36.2513581998355,Turning,Mild Steel,HSS
1593,0.086,2.903,52,40.69525329904008,Milling,Cast Iron,HSS
2189,0.358,2.344,204,22.1828966369612,Milling,Cast Iron,Carbide
1724,0.41,1.109,297,30.899771837683904,Milling,Cast Iron,Coated Carbide
1893,0.097,1.525,208,62.795767620501294,Milling,Brass,Coated Carbide
2984,0.16,2.27,266,25.04595808700547,Turning,Brass,Coated Carbide
2610,0.496,1.99,44,2.4228046825587084,Milling,Brass,HSS
1075,0.183,2.691,273,88.83637141494782,Milling,Brass,Carbide
2235,0.095,2.61,231,89.9942643603998,Milling,Cast Iron,Carbide
1726,0.101,0.261,196,79.41404274144516,Milling,Mild Steel,Coated Carbide
2754,0.082,1.869,279,90.0882210909291,Milling,Brass,HSS
2375,0.395,1.013,272,18.164432652949408,Turning,Mild Steel,Carbide
2574,0.389,0.221,231,15.871087219125242,Turning,Mild Steel,HSS
1041,0.21,2.973,73,26.142248499416137,Turning,Cast Iron,HSS
1487,0.498,1.103,168,12.846082361934066,Milling,Brass,Coated Carbide
1566,0.109,1.629,145,86.86214327290583,Milling,Cast Iron,HSS
1062,0.389,0.848,182,32.39514491996376,Milling,Brass,HSS
753,0.217,1.853,217,104.60740233152761,Turning,Cast Iron,HSS
2814,0.29,1.601,93,9.212710025271537,Turning,Cast Iron,HSS
1417,0.323,2.817,18,1.6698836249761158,Turning,Brass,Coated Carbide
1789,0.296,2.21,61,6.496171308079119,Turning,Brass,HSS
1960,0.085,0.867,81,37.312239419196175,Milling,Mild Steel,Carbide
2863,0.371,2.006,249,23.89967822598291,Milling,Cast Iron,HSS
1049,0.071,0.463,186,161.45028516489947,Turning,Cast Iron,Carbide
546,0.107,2.068,285,286.9455045429189,Turning,Mild Steel,Carbide
675,0.103,1.458,104,89.85123530902285,Turning,Brass,HSS
1846,0.139,1.005,144,23.508823746949673,Turning,Brass,Coated Carbide
2957,0.385,2.028,181,12.397078329116123,Milling,Mild Steel,Carbide
616,0.464,0.356,288,62.35924020439253,Turning,Cast Iron,Coated Carbide
650,0.304,0.358,72,20.68731797449986,Turning,Brass,HSS
1431,0.456,2.212,49,7.540560497331714,Milling,Cast Iron,HSS
2491,0.384,0.305,191,13.701462492187575,Turning,Mild Steel,HSS
1557,0.228,1.294,57,8.063234501330678,Turning,Brass,Carbide
2112,0.115,1.839,25,8.429771933592654,Turning,Cast Iron,HSS
1978,0.372,1.173,13,1.638021817467183,Milling,Mild Steel,HSS
2879,0.105,0.795,27,4.863062757026747,Turning,Mild Steel,Coated Carbide
2189,0.209,1.73,214,27.6692659743645,Turning,Brass,HSS
2689,0.254,1.856,298,19.576769996052313,Turning,Brass,Coated Carbide
1899,0.249,0.369,106,9.435028143235524,Turning,Brass,Coated Carbide
2446,0.114,2.186,98,27.28993558458683,Turning,Cast Iron,HSS
1019,0.112,1.545,235,127.30513622040976,Milling,Brass,Carbide
1109,0.165,2.683,125,41.16151609842587,Milling,Brass,Carbide
894,0.147,0.611,236,140.12094077793606,Turning,Cast Iron,HSS
2515,0.451,1.027,224,15.71767597627101,Milling,Cast Iron,Coated Carbide
2769,0.129,2.661,241,52.61153253067545,Turning,Cast Iron,HSS
1189,0.231,2.353,51,17.864676883320723,Milling,Mild Steel,HSS
1617,0.095,2.535,33,22.131224948501618,Milling,Cast Iron,HSS
516,0.452,1.405,201,69.1966649443831,Milling,Cast Iron,Coated Carbide
2338,0.418,1.079,236,19.850401783531844,Turning,Cast Iron,HSS
1981,0.076,2.858,244,101.42148958046236,Milling,Brass,Carbide
1682,0.46,0.51,166,12.076867041707498,Turning,Brass,HSS
1647,0.353,2.962,289,40.39447920936826,Milling,Mild Steel,Carbide
2656,0.496,1.908,130,7.186950016859033,Milling,Mild Steel,Coated Carbide
1229,0.27,0.321,143,26.33024246681805,Turning,Cast Iron,Coated Carbide
1463,0.073,0.392,27,14.477243657761298,Turning,Mild Steel,Carbide
1168,0.293,1.907,57,13.638641084908633,Milling,Cast Iron,Carbide
1834,0.205,2.162,199,37.78278934669238,Turning,Mild Steel,HSS
903,0.172,0.915,81,40.01365439914477,Milling,Brass,HSS
843,0.479,2.998,120,22.853087281649714,Milling,Cast Iron,Coated Carbide
943,0.272,1.397,195,58.50352520994697,Turning,Cast Iron,HSS
2858,0.268,1.951,34,2.6554830450684865,Turning,Cast Iron,Coated Carbide
866,0.369,0.844,211,40.138761869296445,Turning,Mild Steel,Carbide
891,0.347,0.96,47,11.505844235693997,Milling,Mild Steel,Carbide
2800,0.181,2.553,126,24.253346138949883,Milling,Mild Steel,HSS
2778,0.073,1.658,267,58.32726950064297,Turning,Brass,Coated Carbide
768,0.211,1.294,148,67.06718810547164,Milling,Cast Iron,Coated Carbide
1587,0.361,1.545,37,6.199730326861485,Milling,Mild Steel,HSS
2657,0.07,2.813,199,102.53824878490792,Milling,Mild Steel,HSS
2670,0.081,2.516,102,29.296789743675276,Turning,Mild Steel,Carbide
2270,0.278,1.104,17,2.090486225258977,Milling,Mild Steel,Carbide
1721,0.463,0.277,265,22.76412329344409,Turning,Cast Iron,Carbide
624,0.224,2.455,12,4.755050782199277,Milling,Brass,Coated Carbide
1719,0.108,2.467,189,50.706655997286,Turning,Brass,Carbide
2984,0.184,2.21,276,28.45147040044746,Turning,Cast Iron,Coated Carbide
774,0.43,0.455,73,12.02492540268487,Turning,Brass,HSS
1051,0.051,2.897,159,143.7423544514269,Turning,Brass,Carbide
1249,0.212,1.116,86,17.825060768142595,Turning,Brass,HSS
2813,0.401,1.375,256,19.810669098404535,Milling,Cast Iron,Carbide
1803,0.425,0.69,154,12.661584244198309,Milling,Brass,Carbide
2847,0.292,1.038,225,21.4783844449943,Milling,Cast Iron,Coated Carbide
666,0.149,0.527,282,225.27816025021184,Milling,Mild Steel,Carbide
2883,0.156,0.631,290,38.20577454415048,Turning,Brass,HSS
2163,0.147,2.49,172,40.46810495346851,Milling,Cast Iron,Coated Carbide
2941,0.255,2.937,42,4.2093023327987185,Milling,Cast Iron,Coated Carbide
2300,0.087,1.996,276,62.18700014354234,Turning,Brass,Coated Carbide
2662,0.436,0.929,215,14.78508350266889,Milling,Mild Steel,Carbide
2243,0.319,1.984,31,2.964701904934497,Turning,Mild Steel,HSS
1668,0.38,1.459,128,11.223883066925785,Turning,Mild Steel,Coated Carbide
579,0.397,2.09,210,45.286430768008174,Turning,Brass,Carbide
2739,0.078,0.404,121,47.243622454620684,Milling,Cast Iron,Carbide
2711,0.21,1.731,89,10.427014614251634,Turning,Cast Iron,Carbide
2260,0.2,1.742,256,59.40990631869733,Milling,Cast Iron,HSS
2600,0.482,0.998,44,2.6341682728635956,Turning,Mild Steel,HSS
1758,0.452,0.633,101,11.990139275963738,Milling,Mild Steel,HSS
2497,0.133,2.877,212,51.29156841296193,Milling,Mild Steel,Carbide
1035,0.369,1.89,46,6.486037088262299,Turning,Mild Steel,Coated Carbide
2443,0.496,2.577,203,16.433530103404085,Milling,Mild Steel,HSS
2210,0.499,0.606,159,8.93622175603135,Milling,Brass,Carbide
1456,0.161,2.065,242,47.07616851712316,Turning,Brass,Carbide
1316,0.269,1.872,251,31.517933541804766,Turning,Brass,Coated Carbide
2454,0.131,1.766,198,36.15412508743739,Turning,Mild Steel,Carbide
2798,0.397,1.779,285,23.964674251217403,Milling,Mild Steel,HSS
2294,0.269,1.197,254,43.475282824763624,Milling,Cast Iron,HSS
1935,0.384,0.402,131,8.157982937780115,Turning,Brass,Carbide
812,0.28,0.398,119,34.2630345309407,Turning,Cast Iron,Carbide
1211,0.423,1.923,269,22.150327548017763,Turning,Brass,Coated Carbide
1671,0.201,2.898,267,42.52571286356713,Turning,Mild Steel,Coated Carbide
2296,0.442,0.225,47,2.7854590287922845,Turning,Cast Iron,Coated Carbide
791,0.09,2.21,153,107.23521984138281,Turning,Brass,Carbide
1680,0.348,1.617,211,20.441518939660604,Turning,Brass,HSS
511,0.349,0.986,117,44.044190742910565,Turning,Cast Iron,Carbide
1671,0.437,1.318,163,19.18216954263032,Milling,Cast Iron,Carbide
2167,0.088,2.013,259,109.51889878153592,Turning,Cast Iron,HSS
511,0.488,0.48,95,21.970005088632703,Turning,Mild Steel,Carbide
963,0.399,0.546,137,28.671690467031063,Milling,Cast Iron,Coated Carbide
